cik,acc_nodash,date_filed,filing_year,auditor_out,auditor_in,out_big4,in_big4,quality_direction,reason,disagreements
1108467,000101738601000029,2001-03-23,2001,,,,,nonBig4_to_nonBig4,dismissal,True
1113679,000093173101000090,2001-03-23,2001,,,,,nonBig4_to_nonBig4,resignation,True
225211,000022521101000008,2001-03-23,2001,,,,,nonBig4_to_nonBig4,unclassified,False
718877,000091205701008153,2001-03-26,2001,KPMG,KPMG,True,True,Big4_to_Big4,dismissal,True
705581,000102048801000032,2001-03-26,2001,,,,,nonBig4_to_nonBig4,dismissal,True
937603,000101968701000377,2001-03-26,2001,,,,,nonBig4_to_nonBig4,unclassified,False
1067092,000095013101500332,2001-03-27,2001,,Arthur Andersen,,True,nonBig4_to_Big4,unclassified,True
225211,000022521101000009,2001-03-27,2001,,,,,nonBig4_to_nonBig4,unclassified,False
1066112,000106823801500010,2001-03-27,2001,,,,,nonBig4_to_nonBig4,unclassified,False
1137252,000113725201000001,2001-03-27,2001,,,,,nonBig4_to_nonBig4,unclassified,False
314643,000031464301000003,2001-03-27,2001,,,,,nonBig4_to_nonBig4,unclassified,False
1113679,000093173101000095,2001-03-28,2001,,,,,nonBig4_to_nonBig4,resignation,True
1038833,000104596901000344,2001-03-28,2001,,,,,nonBig4_to_nonBig4,unclassified,False
1012464,000095011001000286,2001-03-28,2001,,,,,nonBig4_to_nonBig4,dismissal,True
200245,000002040501000028,2001-03-29,2001,PricewaterhouseCoopers,KPMG,True,True,Big4_to_Big4,dismissal,True
5117,000095011701000608,2001-03-29,2001,,,,,nonBig4_to_nonBig4,dismissal,True
771214,000107261301500392,2001-03-29,2001,,,,,nonBig4_to_nonBig4,unclassified,False
5117,000095011701000616,2001-03-29,2001,,,,,nonBig4_to_nonBig4,dismissal,True
768152,000112813801000023,2001-03-29,2001,,,,,nonBig4_to_nonBig4,unclassified,False
793523,000079352301000012,2001-03-29,2001,,Deloitte,,True,nonBig4_to_Big4,dismissal,True
805676,000095015201001818,2001-03-29,2001,,,,,nonBig4_to_nonBig4,unclassified,False
806279,000080627901000005,2001-03-29,2001,,,,,nonBig4_to_nonBig4,unclassified,False
874482,000087448201000007,2001-03-30,2001,,,,,nonBig4_to_nonBig4,unclassified,False
791885,000095011001000307,2001-03-30,2001,,,,,nonBig4_to_nonBig4,resignation,False
748055,000074805501500011,2001-03-30,2001,,,,,nonBig4_to_nonBig4,unclassified,False
1003130,000090631801500037,2001-03-30,2001,,"Ernst &
Young",,True,nonBig4_to_Big4,unclassified,True
73952,000007395201500013,2001-03-30,2001,PricewaterhouseCoopers,Ernst & Young,True,True,Big4_to_Big4,dismissal,True
1079916,000089155401501856,2001-04-02,2001,,Grant Thornton,,False,nonBig4_to_nonBig4,dismissal,True
1014299,000101905601500027,2001-04-02,2001,,,,,nonBig4_to_nonBig4,unclassified,False
890175,000104596901000382,2001-04-03,2001,,,,,nonBig4_to_nonBig4,unclassified,False
1086319,000103883801000245,2001-04-03,2001,,,,,nonBig4_to_nonBig4,unclassified,False
913358,000095012901001906,2001-04-03,2001,PricewaterhouseCoopers,,True,,Big4_to_nonBig4,resignation,True
1094744,000104596901000382,2001-04-03,2001,,,,,nonBig4_to_nonBig4,unclassified,False
861819,000095012901001922,2001-04-04,2001,,,,,unknown,,False
314808,000031480801500009,2001-04-04,2001,,Arthur Andersen,,True,nonBig4_to_Big4,dismissal,True
895648,000095013101500529,2001-04-04,2001,Deloitte,Deloitte,True,True,Big4_to_Big4,dismissal,True
916791,000095012301003101,2001-04-04,2001,,,,,nonBig4_to_nonBig4,unclassified,False
1036757,000093176301000773,2001-04-04,2001,BDO,BDO,False,False,nonBig4_to_nonBig4,dismissal,True
832810,000095011601000612,2001-04-05,2001,KPMG,KPMG,True,True,Big4_to_Big4,dismissal,True
880417,000090631801500041,2001-04-05,2001,,,,,nonBig4_to_nonBig4,dismissal,True
49397,000092242301500009,2001-04-05,2001,,,,,nonBig4_to_nonBig4,dismissal,True
946392,000094787101000199,2001-04-05,2001,,,,,nonBig4_to_nonBig4,unclassified,False
32312,000003231201500015,2001-04-05,2001,,,,,nonBig4_to_nonBig4,unclassified,False
1066928,000111650201500202,2001-04-05,2001,,,,,nonBig4_to_nonBig4,unclassified,False
1087853,000112528201001405,2001-04-06,2001,,,,,nonBig4_to_nonBig4,unclassified,False
1099963,000109635001000033,2001-04-06,2001,,,,,nonBig4_to_nonBig4,unclassified,False
890639,000112528201001407,2001-04-06,2001,McGladrey,McGladrey,False,False,nonBig4_to_nonBig4,resignation,True
1123596,000112359601500008,2001-04-06,2001,,,,,nonBig4_to_nonBig4,unclassified,False
889353,000108671501000095,2001-04-06,2001,,,,,nonBig4_to_nonBig4,unclassified,False
1078799,000101706201000763,2001-04-06,2001,,,,,nonBig4_to_nonBig4,dismissal,True
820917,000108935501000308,2001-04-06,2001,,,,,nonBig4_to_nonBig4,unclassified,False
51124,000089968101000129,2001-04-06,2001,Ernst & Young,,True,,Big4_to_nonBig4,resignation,True
736314,000107258801000059,2001-04-06,2001,,,,,nonBig4_to_nonBig4,unclassified,False
890493,000093066101500089,2001-04-09,2001,KPMG,Arthur Andersen,True,True,Big4_to_Big4,unclassified,True
863856,000093066101500088,2001-04-09,2001,KPMG,Arthur Andersen,True,True,Big4_to_Big4,unclassified,True
1100273,000105050201000341,2001-04-09,2001,,,,,nonBig4_to_nonBig4,dismissal,True
1000112,000093066101500090,2001-04-09,2001,KPMG,Arthur Andersen,True,True,Big4_to_Big4,unclassified,True
930481,000101287001500171,2001-04-09,2001,PricewaterhouseCoopers,PricewaterhouseCoopers,True,True,Big4_to_Big4,dismissal,True
905604,000093066101500086,2001-04-09,2001,KPMG,Arthur Andersen,True,True,Big4_to_Big4,unclassified,True
930459,000093066101500084,2001-04-09,2001,KPMG,Arthur Andersen,True,True,Big4_to_Big4,unclassified,True
1059882,000093066101500085,2001-04-09,2001,KPMG,Arthur Andersen,True,True,Big4_to_Big4,unclassified,True
819975,000093066101500088,2001-04-09,2001,KPMG,Arthur Andersen,True,True,Big4_to_Big4,unclassified,True
819975,000093066101500089,2001-04-09,2001,KPMG,Arthur Andersen,True,True,Big4_to_Big4,unclassified,True
740942,000074094201500005,2001-04-09,2001,,,,,nonBig4_to_nonBig4,unclassified,False
1056090,000095015201500727,2001-04-09,2001,Deloitte,KPMG,True,True,Big4_to_Big4,resignation,True
945366,000106299301500051,2001-04-09,2001,,,,,nonBig4_to_nonBig4,dismissal,True
884142,000089155401501988,2001-04-09,2001,,,,,nonBig4_to_nonBig4,dismissal,True
1075602,000093066101500087,2001-04-09,2001,KPMG,Arthur Andersen,True,True,Big4_to_Big4,unclassified,True
1108248,000101317601000128,2001-04-10,2001,Grant Thornton,Grant Thornton,False,False,nonBig4_to_nonBig4,dismissal,True
1072988,000107298801000007,2001-04-11,2001,,,,,nonBig4_to_nonBig4,resignation,True
706863,000091064701500100,2001-04-11,2001,,,,,nonBig4_to_nonBig4,dismissal,True
895648,000095013101500643,2001-04-11,2001,Deloitte,Deloitte,True,True,Big4_to_Big4,dismissal,True
1014299,000101905601500053,2001-04-11,2001,,,,,nonBig4_to_nonBig4,unclassified,False
1137252,000113725201000004,2001-04-12,2001,,,,,nonBig4_to_nonBig4,unclassified,False
744452,000101054901500007,2001-04-12,2001,,,,,nonBig4_to_nonBig4,resignation,False
1043473,000104347301500010,2001-04-12,2001,,,,,nonBig4_to_nonBig4,resignation,True
1081944,000109527301500015,2001-04-12,2001,,,,,nonBig4_to_nonBig4,dismissal,True
783738,000101576901000073,2001-04-12,2001,KPMG,,True,,Big4_to_nonBig4,resignation,True
1073876,000107938201000007,2001-04-12,2001,,,,,nonBig4_to_nonBig4,unclassified,False
831979,000100547701002716,2001-04-12,2001,,,,,nonBig4_to_nonBig4,unclassified,False
1075736,000102048801500007,2001-04-13,2001,Grant Thornton,KPMG,False,True,nonBig4_to_Big4,dismissal,True
355701,000089322001500023,2001-04-13,2001,,,,,nonBig4_to_nonBig4,resignation,True
1102065,000110801701000129,2001-04-13,2001,,,,,nonBig4_to_nonBig4,dismissal,True
846815,000095016201500046,2001-04-16,2001,,PricewaterhouseCoopers,,True,nonBig4_to_Big4,dismissal,True
1108240,000109000201000110,2001-04-16,2001,,,,,nonBig4_to_nonBig4,dismissal,True
875428,000009631301500029,2001-04-16,2001,,,,,nonBig4_to_nonBig4,dismissal,True
1106861,000109000201000108,2001-04-16,2001,,,,,nonBig4_to_nonBig4,dismissal,True
760497,000091068001000300,2001-04-16,2001,,,,,nonBig4_to_nonBig4,unclassified,True
1111250,000109000201000109,2001-04-16,2001,,,,,nonBig4_to_nonBig4,dismissal,True
1027983,000108576001500010,2001-04-16,2001,,,,,nonBig4_to_nonBig4,resignation,True
1100787,000109690601000149,2001-04-17,2001,,,,,nonBig4_to_nonBig4,unclassified,False
762953,000091064701500106,2001-04-17,2001,,,,,nonBig4_to_nonBig4,dismissal,True
811671,000081167101500018,2001-04-17,2001,,,,,nonBig4_to_nonBig4,unclassified,False
1075445,000107735701000125,2001-04-17,2001,,,,,nonBig4_to_nonBig4,dismissal,True
49401,000004940101500024,2001-04-17,2001,,Arthur  Andersen,,True,nonBig4_to_Big4,dismissal,True
1138566,000106823801500060,2001-04-18,2001,,,,,nonBig4_to_nonBig4,unclassified,False
702325,000070232501500014,2001-04-18,2001,,,,,nonBig4_to_nonBig4,unclassified,False
702325,000070232501500013,2001-04-18,2001,,,,,nonBig4_to_nonBig4,unclassified,False
1094744,000104596901500063,2001-04-19,2001,,,,,nonBig4_to_nonBig4,unclassified,False
868074,000086807401500011,2001-04-19,2001,,,,,nonBig4_to_nonBig4,unclassified,False
1013564,000101356401000008,2001-04-19,2001,,KPMG,,True,nonBig4_to_Big4,dismissal,True
864890,000109489101500030,2001-04-19,2001,,Deloitte,,True,nonBig4_to_Big4,dismissal,True
849401,000084940101000003,2001-04-19,2001,,,,,nonBig4_to_nonBig4,unclassified,True
874482,000087448201000015,2001-04-19,2001,,,,,nonBig4_to_nonBig4,unclassified,False
890175,000104596901500063,2001-04-19,2001,,,,,nonBig4_to_nonBig4,unclassified,False
913958,000091664101500065,2001-04-19,2001,McGladrey,McGladrey,False,False,nonBig4_to_nonBig4,dismissal,True
1076534,000104653201500064,2001-04-20,2001,,,,,nonBig4_to_nonBig4,dismissal,True
1088571,000095014401500950,2001-04-20,2001,,,,,nonBig4_to_nonBig4,unclassified,False
875428,000009631301500045,2001-04-20,2001,,,,,nonBig4_to_nonBig4,dismissal,True
943892,000091205701509781,2001-04-20,2001,,PricewaterhouseCoopers,,True,nonBig4_to_Big4,dismissal,True
1043222,000095013601000759,2001-04-20,2001,,,,,nonBig4_to_nonBig4,dismissal,True
771214,000107261301500458,2001-04-20,2001,,Moss Adams,,False,nonBig4_to_nonBig4,dismissal,True
894356,000095012301500989,2001-04-20,2001,,,,,nonBig4_to_nonBig4,unclassified,False
944725,000092290701500040,2001-04-20,2001,,Ernst & Young,,True,nonBig4_to_Big4,dismissal,True
764773,000102670001500072,2001-04-23,2001,,,,,nonBig4_to_nonBig4,dismissal,True
768892,000095011601500026,2001-04-24,2001,,Ernst & Young,,True,nonBig4_to_Big4,dismissal,True
318300,000031830001500030,2001-04-24,2001,,,,,nonBig4_to_nonBig4,unclassified,False
1123596,000112359601500012,2001-04-24,2001,,,,,nonBig4_to_nonBig4,unclassified,False
771504,000095013001500842,2001-04-24,2001,,Arthur Andersen,,True,nonBig4_to_Big4,dismissal,True
1038833,000104596901500106,2001-04-24,2001,,,,,nonBig4_to_nonBig4,unclassified,False
830664,000112878001500047,2001-04-24,2001,,,,,nonBig4_to_nonBig4,unclassified,False
1067056,000095013001500839,2001-04-24,2001,,Ernst & Young,,True,nonBig4_to_Big4,dismissal,True
771214,000107261301500473,2001-04-24,2001,,,,,nonBig4_to_nonBig4,unclassified,False
937603,000101968701500031,2001-04-25,2001,Grant Thornton,,False,,nonBig4_to_nonBig4,resignation,True
1109664,000108671501500004,2001-04-25,2001,,,,,nonBig4_to_nonBig4,unclassified,False
894356,000095012301501160,2001-04-25,2001,,,,,nonBig4_to_nonBig4,unclassified,False
1094392,000102140801500334,2001-04-25,2001,,Arthur Andersen,,True,nonBig4_to_Big4,dismissal,True
1094744,000104596901500138,2001-04-25,2001,,,,,nonBig4_to_nonBig4,unclassified,False
890175,000104596901500138,2001-04-25,2001,,,,,nonBig4_to_nonBig4,unclassified,False
1130764,000095016801500121,2001-04-25,2001,,,,,nonBig4_to_nonBig4,unclassified,False
1125131,000095016801500118,2001-04-25,2001,,,,,nonBig4_to_nonBig4,unclassified,False
1011221,000095015201501047,2001-04-25,2001,,Crowe,,False,nonBig4_to_nonBig4,unclassified,True
47254,000091426001500007,2001-04-26,2001,PricewaterhouseCoopers,,True,,Big4_to_nonBig4,dismissal,True
870756,000095013401500800,2001-04-26,2001,,Ernst & Young,,True,nonBig4_to_Big4,dismissal,True
1011221,000095015201501100,2001-04-26,2001,,Crowe,,False,nonBig4_to_nonBig4,unclassified,True
713975,000091205701510643,2001-04-26,2001,,,,,nonBig4_to_nonBig4,unclassified,False
858155,000089843001500271,2001-04-27,2001,Ernst & Young,Ernst & Young,True,True,Big4_to_Big4,dismissal,True
1059784,000095011601500062,2001-04-27,2001,Deloitte,Deloitte,True,True,Big4_to_Big4,dismissal,True
713975,000091205701510862,2001-04-27,2001,,,,,nonBig4_to_nonBig4,unclassified,False
720005,000072000501500010,2001-04-27,2001,PricewaterhouseCoopers,KPMG,True,True,Big4_to_Big4,dismissal,True
1093371,000109851201500006,2001-04-27,2001,,,,,nonBig4_to_nonBig4,dismissal,True
937603,000101968701500050,2001-04-27,2001,,,,,nonBig4_to_nonBig4,unclassified,False
925172,000089968101500026,2001-04-27,2001,Arthur Andersen,,True,,Big4_to_nonBig4,resignation,True
831979,000113388401500218,2001-04-27,2001,,,,,nonBig4_to_nonBig4,unclassified,False
109265,000095013101500938,2001-04-27,2001,Arthur Andersen,KPMG,True,True,Big4_to_Big4,dismissal,True
1125813,000094627501500021,2001-04-27,2001,,,,,nonBig4_to_nonBig4,resignation,True
351129,000107087601500014,2001-04-27,2001,,,,,nonBig4_to_nonBig4,unclassified,False
70684,000007068401500008,2001-04-27,2001,,Deloitte,,True,nonBig4_to_Big4,unclassified,True
1088571,000095014401501351,2001-04-30,2001,BDO,,False,,nonBig4_to_nonBig4,dismissal,True
1138682,000094787101500064,2001-04-30,2001,,,,,nonBig4_to_nonBig4,unclassified,False
702325,000070232501500017,2001-04-30,2001,,,,,nonBig4_to_nonBig4,unclassified,False
880417,000090631801500050,2001-04-30,2001,,,,,nonBig4_to_nonBig4,dismissal,True
225211,000022521101500011,2001-04-30,2001,,,,,nonBig4_to_nonBig4,unclassified,False
916791,000095012301501392,2001-04-30,2001,,,,,nonBig4_to_nonBig4,unclassified,False
1139304,000095011701500186,2001-05-01,2001,,,,,nonBig4_to_nonBig4,unclassified,False
230131,000112726401500012,2001-05-01,2001,,Ernst & Young,,True,nonBig4_to_Big4,dismissal,True
318622,000113709101500047,2001-05-01,2001,,,,,nonBig4_to_nonBig4,dismissal,True
820917,000108935501500030,2001-05-01,2001,,,,,nonBig4_to_nonBig4,unclassified,False
1139514,000095013601500219,2001-05-01,2001,,,,,nonBig4_to_nonBig4,unclassified,False
1132242,000094270801500004,2001-05-01,2001,,,,,nonBig4_to_nonBig4,dismissal,True
1006762,000089843001500355,2001-05-02,2001,,Grant Thornton,,False,nonBig4_to_nonBig4,dismissal,True
723619,000095014401501435,2001-05-02,2001,,,,,nonBig4_to_nonBig4,dismissal,True
811671,000081167101500019,2001-05-02,2001,,,,,nonBig4_to_nonBig4,unclassified,False
225211,000022521101500012,2001-05-02,2001,,,,,nonBig4_to_nonBig4,unclassified,False
929545,000112726401500015,2001-05-02,2001,KPMG,KPMG,True,True,Big4_to_Big4,dismissal,True
1087853,000112528201500220,2001-05-03,2001,,,,,nonBig4_to_nonBig4,unclassified,False
1109448,000091205701512440,2001-05-03,2001,,,,,nonBig4_to_nonBig4,unclassified,False
825313,000091205701512438,2001-05-03,2001,,,,,nonBig4_to_nonBig4,unclassified,False
771504,000095013001501229,2001-05-03,2001,,Arthur Andersen,,True,nonBig4_to_Big4,dismissal,True
811671,000081167101500020,2001-05-03,2001,,,,,nonBig4_to_nonBig4,unclassified,False
47254,000091426001500011,2001-05-03,2001,PricewaterhouseCoopers,,True,,Big4_to_nonBig4,dismissal,True
748055,000074805501500015,2001-05-04,2001,,,,,nonBig4_to_nonBig4,unclassified,False
1139304,000095011701500230,2001-05-04,2001,,,,,nonBig4_to_nonBig4,unclassified,False
1081369,000108136901500012,2001-05-04,2001,,,,,nonBig4_to_nonBig4,unclassified,False
793160,000079316001500006,2001-05-04,2001,,,,,nonBig4_to_nonBig4,dismissal,True
944725,000092290701500060,2001-05-04,2001,,Ernst & Young,,True,nonBig4_to_Big4,dismissal,True
1059744,000110465901500352,2001-05-04,2001,,Arthur Andersen,,True,nonBig4_to_Big4,dismissal,True
355627,000095011601500122,2001-05-07,2001,Deloitte,,True,,Big4_to_nonBig4,dismissal,True
1139349,000094787101500080,2001-05-07,2001,,,,,nonBig4_to_nonBig4,unclassified,False
1048151,000104815101500004,2001-05-08,2001,,,,,nonBig4_to_nonBig4,unclassified,True
1083220,000107258801500040,2001-05-08,2001,,,,,nonBig4_to_nonBig4,dismissal,True
355627,000095011601500133,2001-05-08,2001,,,,,nonBig4_to_nonBig4,dismissal,True
1048151,000104815101500005,2001-05-08,2001,,,,,nonBig4_to_nonBig4,unclassified,True
1103640,000107258801500038,2001-05-08,2001,,,,,nonBig4_to_nonBig4,unclassified,False
1074909,000101041201500025,2001-05-08,2001,,,,,nonBig4_to_nonBig4,unclassified,True
837010,000089183601500067,2001-05-08,2001,,KPMG,,True,nonBig4_to_Big4,dismissal,True
1082121,000089706901500141,2001-05-08,2001,,,,,nonBig4_to_nonBig4,resignation,True
925988,000089183601500066,2001-05-08,2001,,KPMG,,True,nonBig4_to_Big4,dismissal,True
923147,000095013701501286,2001-05-08,2001,,,,,nonBig4_to_nonBig4,unclassified,False
1094744,000104596901500270,2001-05-09,2001,,,,,nonBig4_to_nonBig4,unclassified,False
64472,000095010901501173,2001-05-09,2001,,PricewaterhouseCoopers,,True,nonBig4_to_Big4,dismissal,True
764773,000102670001500085,2001-05-09,2001,,,,,nonBig4_to_nonBig4,unclassified,True
788329,000089706901500157,2001-05-09,2001,KPMG,KPMG,True,True,Big4_to_Big4,dismissal,True
1119687,000111968701500008,2001-05-09,2001,,,,,nonBig4_to_nonBig4,unclassified,False
764773,000102670001500084,2001-05-09,2001,,,,,nonBig4_to_nonBig4,dismissal,True
890175,000104596901500270,2001-05-09,2001,,,,,nonBig4_to_nonBig4,unclassified,False
1054748,000095017001500150,2001-05-09,2001,Ernst & Young,,True,,Big4_to_nonBig4,resignation,True
225211,000022521101500013,2001-05-10,2001,,,,,nonBig4_to_nonBig4,unclassified,False
1034760,000089706901500163,2001-05-10,2001,,Grant Thornton,,False,nonBig4_to_nonBig4,unclassified,True
225211,000022521101500014,2001-05-10,2001,,,,,nonBig4_to_nonBig4,unclassified,False
855683,000100547701003105,2001-05-10,2001,,Grant Thornton,,False,nonBig4_to_nonBig4,dismissal,True
1092562,000101054901500058,2001-05-10,2001,,,,,nonBig4_to_nonBig4,unclassified,True
1051591,000100547701003164,2001-05-11,2001,Arthur Andersen,Arthur Andersen,True,True,Big4_to_Big4,resignation,True
318300,000031830001500032,2001-05-11,2001,,,,,nonBig4_to_nonBig4,unclassified,False
923147,000095013701501434,2001-05-11,2001,,,,,nonBig4_to_nonBig4,unclassified,False
1102065,000110801701500052,2001-05-11,2001,,,,,nonBig4_to_nonBig4,dismissal,True
1101216,000107735701500034,2001-05-11,2001,,,,,nonBig4_to_nonBig4,resignation,True
1000876,000091205701514706,2001-05-11,2001,,,,,nonBig4_to_nonBig4,dismissal,True
1043225,000094420901500332,2001-05-14,2001,,,,,nonBig4_to_nonBig4,unclassified,True
1127354,000107087601500017,2001-05-14,2001,,,,,nonBig4_to_nonBig4,unclassified,True
1014299,000101905601500121,2001-05-14,2001,,,,,nonBig4_to_nonBig4,unclassified,False
1029730,000109489101500115,2001-05-14,2001,,PricewaterhouseCoopers,,True,nonBig4_to_Big4,dismissal,True
826253,000082625301500026,2001-05-15,2001,,,,,nonBig4_to_nonBig4,resignation,True
1139514,000095013601500420,2001-05-15,2001,,,,,nonBig4_to_nonBig4,unclassified,False
1117369,000109366301500006,2001-05-15,2001,,,,,nonBig4_to_nonBig4,dismissal,False
1110396,000109366301500004,2001-05-15,2001,,,,,nonBig4_to_nonBig4,unclassified,False
720005,000072000501500013,2001-05-15,2001,PricewaterhouseCoopers,KPMG,True,True,Big4_to_Big4,dismissal,True
702325,000070232501500023,2001-05-16,2001,,,,,nonBig4_to_nonBig4,unclassified,False
351129,000107087601500033,2001-05-16,2001,,,,,nonBig4_to_nonBig4,unclassified,True
789879,000105023401500109,2001-05-16,2001,,,,,nonBig4_to_nonBig4,dismissal,True
820917,000108935501500088,2001-05-17,2001,,,,,nonBig4_to_nonBig4,unclassified,False
225211,000022521101500016,2001-05-17,2001,,,,,nonBig4_to_nonBig4,unclassified,False
863139,000102670001500110,2001-05-17,2001,,,,,nonBig4_to_nonBig4,resignation,True
