cik,acc_nodash,date_filed,company_name,form_type,parse_status,item401_text,auditor_out,auditor_in,reason,disagreements
1404280,000139390509000398,2009-09,STEELE RECORDING CORP,8-K/A,no_items_found,,,,,
1159019,000135448809001229,2009-07,STELLAR PHARMACEUTICALS INC,8-K/A,no_items_found,,,,,
836809,000119983509000533,2009-09,"STUDIO ONE MEDIA, INC.",8-K,no_items_found,,,,,
836809,000119983509000535,2009-09,"STUDIO ONE MEDIA, INC.",8-K/A,no_items_found,,,,,
1301874,000135007109000150,2009-08,SWINGING PIG PRODUCTIONS INC,8-K,no_items_found,,,,,
1437751,000135007109000115,2009-08,Savoy Energy Corp,8-K,no_items_found,,,,,
1387998,000116552709000526,2009-08,Sawadee Ventures Inc.,8-K,no_items_found,,,,,
1455694,000114420409050558,2009-09,"SignPath Pharma, Inc.",8-K/A,no_items_found,,,,,
1158694,000121478209000261,2009-09,"Standard Drilling, Inc.",8-K/A,no_items_found,,,,,
1407268,000121465909002010,2009-08,SunSi Energies Inc.,8-K,no_items_found,,,,,
1407268,000121465909002072,2009-08,SunSi Energies Inc.,8-K/A,no_items_found,,,,,
1397795,000135007109000110,2009-08,"TECHS LOANSTAR, INC.",8-K,no_items_found,,,,,
1277270,000118518509000628,2009-07,"Telanetix,Inc",8-K,no_items_found,,,,,
836937,000135007109000151,2009-08,"Tempco, Inc.",8-K,no_items_found,,,,,
836937,000116169709000863,2009-09,"Tempco, Inc.",8-K/A,no_items_found,,,,,
823072,000120445909001408,2009-08,Tirex CORP,8-K,no_items_found,,,,,
823072,000120445909001660,2009-09,Tirex CORP,8-K/A,no_items_found,,,,,
1415684,000135007109000184,2009-08,Tone in Twenty,8-K,no_items_found,,,,,
1408299,000146970909000006,2009-08,"Total Nutraceutical Solutions, Inc.",8-K/A,no_items_found,,,,,
1408299,000146970909000033,2009-09,"Total Nutraceutical Solutions, Inc.",8-K/A,no_items_found,,,,,
1436426,000135007109000152,2009-08,Triangle Alternative Network Inc.,8-K,no_items_found,,,,,
1436426,000135007109000174,2009-08,Triangle Alternative Network Inc.,8-K/A,no_items_found,,,,,
1372200,000135007109000176,2009-08,"Tropical PC, Inc.",8-K/A,no_items_found,,,,,
1422357,000135007109000157,2009-08,USA Therapy Inc,8-K,no_items_found,,,,,
1386018,000105652009000438,2009-09,"UTEC, INC.",8-K/A,no_items_found,,,,,
1434092,000114420409041342,2009-08,Universal Acquisitions Corp./DE,8-K,no_items_found,,,,,
1434092,000114420409048447,2009-09,Universal Acquisitions Corp./DE,8-K/A,no_items_found,,,,,
1013453,000135007109000135,2009-08,"VALCOM, INC",8-K,no_items_found,,,,,
1279620,000135007109000173,2009-08,Vanguard Minerals CORP,8-K,no_items_found,,,,,
1279620,000109690609001169,2009-09,Vanguard Minerals CORP,8-K,no_items_found,,,,,
1279620,000109690609001098,2009-09,Vanguard Minerals CORP,8-K/A,no_items_found,,,,,
924396,000135007109000194,2009-09,"W Technologies, Inc.",8-K,no_items_found,,,,,
912833,000101019209000119,2009-08,WEST MARINE INC,8-K/A,no_items_found,,,,,
1406932,000135007109000064,2009-08,WITel Corp.,8-K,no_items_found,,,,,
1400000,000135007109000111,2009-08,Waste to Energy Group Inc.,8-K,no_items_found,,,,,
1428765,000135007109000083,2009-08,Wolfe Creek Mining Inc,8-K,no_items_found,,,,,
1428765,000116552709000641,2009-09,Wolfe Creek Mining Inc,8-K/A,no_items_found,,,,,
54424,000112178109000337,2009-08,X-CHANGE CORP,8-K,no_items_found,,,,,
1382574,000135007109000160,2009-08,XCELLINK INTERNATIONAL INC.,8-K,no_items_found,,,,,
1382574,000093173109000244,2009-09,XCELLINK INTERNATIONAL INC.,8-K/A,no_items_found,,,,,
1445742,000135007109000118,2009-08,"XEBEC INTERNATIONAL, INC.",8-K,no_items_found,,,,,
1446414,000135007109000154,2009-08,"XtraSafe, Inc.",8-K,no_items_found,,,,,
1448962,000135007109000113,2009-08,"YA ZHU SILK, INC.",8-K,no_items_found,,,,,
1406407,000114420409042305,2009-08,"YATINOO, INC.",8-K,no_items_found,,,,,
1424100,000135007109000071,2009-08,"Your Event, Inc.",8-K,no_items_found,,,,,
1085129,000122752809000117,2009-09,"ZEALOUS, INC.",8-K/A,no_items_found,,,,,
1404212,000135007109000155,2009-08,ZION NEVADA CORP.,8-K,no_items_found,,,,,
1404212,000139390509000424,2009-09,ZION NEVADA CORP.,8-K/A,no_items_found,,,,,
1465856,000135007109000103,2009-08,"mBeach Software, Inc.",8-K,no_items_found,,,,,
1465856,000116169709000941,2009-09,"mBeach Software, Inc.",8-K/A,no_items_found,,,,,
1421874,000107258809000404,2009-10,"ALTERNATE ENERGY HOLDINGS, INC.",8-K/A,no_items_found,,,,,
731859,000117891309002998,2009-12,AMPAL-AMERICAN ISRAEL CORP,8-K,no_items_found,,,,,
745543,000135239209000224,2009-10,"All State Properties Holdings, Inc.",8-K/A,no_items_found,,,,,
1390778,000116552709000860,2009-11,Avro Energy Inc.,8-K,no_items_found,,,,,
1390778,000116552709000777,2009-10,Avro Energy Inc.,8-K/A,no_items_found,,,,,
1028153,000114420409053501,2009-10,"Axion Power International, Inc.",8-K/A,no_items_found,,,,,
1028153,000114420409053918,2009-10,"Axion Power International, Inc.",8-K/A,no_items_found,,,,,
276400,000129993309004776,2009-12,BANCINSURANCE CORP,8-K,no_items_found,,,,,
1398633,000109230609000459,2009-10,"BARRICODE, INC.",8-K/A,no_items_found,,,,,
1228454,000094337409001295,2009-10,BCB BANCORP INC,8-K,no_items_found,,,,,
1441362,000146992809000039,2009-11,"BigSky Productions, Inc.",8-K,no_items_found,,,,,
1440280,000107878209001964,2009-12,"BigWest Environmental, Inc.",8-K/A,no_items_found,,,,,
1438673,000116552709000863,2009-11,Blackrock Resources,8-K,no_items_found,,,,,
1438673,000116552709000928,2009-12,Blackrock Resources,8-K/A,no_items_found,,,,,
1388295,000114420409052713,2009-10,"Blindspot Alert, Inc.",8-K/A,no_items_found,,,,,
1310313,000118811209002129,2009-10,"Brooklyn Federal Bancorp, Inc.",8-K,no_items_found,,,,,
1073101,000121390009003089,2009-11,CENTRACAN INC,8-K,no_items_found,,,,,
1391253,000114420409053673,2009-10,"CHANCERY RESOURCES, INC.",8-K/A,no_items_found,,,,,
861955,000129993309005035,2009-12,CIB MARINE BANCSHARES INC,8-K,no_items_found,,,,,
1240581,000090965409000870,2009-10,CLIFTON SAVINGS BANCORP INC,8-K,no_items_found,,,,,
1410725,000121390009003820,2009-12,COVENANT GROUP OF CHINA INC,8-K,no_items_found,,,,,
943690,000119983509000746,2009-12,CRC CRYSTAL RESEARCH CORP,8-K/A,no_items_found,,,,,
1443863,000146992809000037,2009-11,Cetrone Energy CO,8-K,no_items_found,,,,,
1390662,000121465909002503,2009-10,"China Jianye Fuel, Inc.",8-K,no_items_found,,,,,
1317019,000094337409001293,2009-10,Colonial Bankshares Inc,8-K,no_items_found,,,,,
1094032,000101489709000160,2009-12,DALE JARRETT RACING ADVENTURE INC,8-K,no_items_found,,,,,
1094032,000101489709000161,2009-12,DALE JARRETT RACING ADVENTURE INC,8-K/A,no_items_found,,,,,
820295,000082029509000008,2009-12,DIGITAL FUEL INC,8-K/A,no_items_found,,,,,
1439971,000116552709000787,2009-10,DIGITAL VALLEYS CORP,8-K,no_items_found,,,,,
1365160,000116552709000830,2009-11,Domark International Inc.,8-K/A,no_items_found,,,,,
1432254,000116552709000788,2009-10,E DISPATCH INC,8-K,no_items_found,,,,,
1106848,000114420409062407,2009-11,"EGPI FIRECREEK, INC.",8-K,no_items_found,,,,,
33533,000091431709001908,2009-10,ESPEY MFG & ELECTRONICS CORP,8-K,no_items_found,,,,,
33533,000091431709001929,2009-10,ESPEY MFG & ELECTRONICS CORP,8-K/A,no_items_found,,,,,
1388180,000114420409053809,2009-10,Ecoland International,8-K/A,no_items_found,,,,,
1388174,000139390509000444,2009-10,"Exclusive Apparel, Inc.",8-K,no_items_found,,,,,
1388174,000139390509000448,2009-10,"Exclusive Apparel, Inc.",8-K/A,no_items_found,,,,,
1243496,000094337409001310,2009-10,FLATBUSH FEDERAL BANCORP INC,8-K,no_items_found,,,,,
722572,000101968709003517,2009-10,FRANKLIN WIRELESS CORP,8-K/A,no_items_found,,,,,
1389797,000094337409001314,2009-10,FSB Community Bankshares Inc,8-K,no_items_found,,,,,
1410402,000129993309004442,2009-11,FX Real Estate & Entertainment Inc.,8-K,no_items_found,,,,,
1331612,000105291809000430,2009-10,"Fresh Harvest Products, Inc.",8-K,no_items_found,,,,,
1128725,000121390009002806,2009-10,GENESIS GROUP HOLDINGS INC,8-K,no_items_found,,,,,
1017110,000101711009000023,2009-10,GENETHERA INC,8-K/A,no_items_found,,,,,
1344807,000111650209001966,2009-12,"GLOBALPAYNET HOLDINGS, INC.",8-K,no_items_found,,,,,
1365983,000135448809001849,2009-10,"GWS Technologies, Inc.",8-K/A,no_items_found,,,,,
1365983,000111650209001891,2009-12,"GWS Technologies, Inc.",8-K/A,no_items_found,,,,,
1365983,000135448809002289,2009-12,"GWS Technologies, Inc.",8-K/A,no_items_found,,,,,
819927,000141490509000072,2009-10,"Gate To Wire Solutions, Inc.",8-K/A,no_items_found,,,,,
1142488,000118518509001120,2009-11,"Global Entertainment Holdings, Inc.",8-K,no_items_found,,,,,
1462013,000108638009000065,2009-12,Green Star Alternative Energy Inc.,8-K/A,no_items_found,,,,,
1381871,000107878209001728,2009-11,"Harcom Productions, Inc.",8-K,no_items_found,,,,,
790066,000132960609000011,2009-11,"Homeland Security Network, Inc.",8-K,no_items_found,,,,,
790066,000147203709000003,2009-12,"Homeland Security Network, Inc.",8-K/A,no_items_found,,,,,
1392922,000094337409001312,2009-10,"Hometown Bancorp,Inc.",8-K,no_items_found,,,,,
1447308,000108638009000053,2009-10,"Hydrogen Motors, Inc.",8-K,no_items_found,,,,,
1350962,000114036109023158,2009-10,"IB3 Networks, Inc.",8-K,no_items_found,,,,,
1350962,000114036109023796,2009-10,"IB3 Networks, Inc.",8-K/A,no_items_found,,,,,
49728,000114420409055103,2009-10,IEC ELECTRONICS CORP,8-K/A,no_items_found,,,,,
1035422,000107997309001041,2009-11,INDUSTRIAL MINERALS INC,8-K,no_items_found,,,,,
1419482,000114420409051120,2009-10,INTERNATIONAL SILVER INC,8-K/A,no_items_found,,,,,
1301712,000101968709003646,2009-10,IRONCLAD PERFORMANCE WEAR CORP,8-K/A,no_items_found,,,,,
1301712,000101968709003769,2009-10,IRONCLAD PERFORMANCE WEAR CORP,8-K/A,no_items_found,,,,,
861058,000101968709003852,2009-10,"Ingen Technologies, Inc.",8-K,no_items_found,,,,,
861058,000101968709003995,2009-11,"Ingen Technologies, Inc.",8-K/A,no_items_found,,,,,
1421865,000115752309008530,2009-12,"Innocent, Inc.",8-K/A,no_items_found,,,,,
1421865,000115752309008747,2009-12,"Innocent, Inc.",8-K/A,no_items_found,,,,,
1125053,000141490509000073,2009-10,"InterAmerican Gaming, Inc.",8-K/A,no_items_found,,,,,
1397183,000114420409056459,2009-11,Iveda Corp,8-K/A,no_items_found,,,,,
1392486,000112178109000423,2009-10,"JAG MEDIA GROUP, INC.",8-K/A,no_items_found,,,,,
1297341,000114420409051715,2009-10,Kentucky First Federal Bancorp,8-K/A,no_items_found,,,,,
1374881,000116552709000994,2009-12,Kesselring Holding Corporation.,8-K,no_items_found,,,,,
1438943,000139390509000502,2009-11,Legend Mining Inc.,8-K,no_items_found,,,,,
1415332,000116552709000791,2009-10,Lithium Corp,8-K,no_items_found,,,,,
1099561,000141490509000074,2009-10,Lumonall Inc.,8-K/A,no_items_found,,,,,
716688,000071668809000006,2009-10,MICROWAVE FILTER CO INC /NY/,8-K/A,no_items_found,,,,,
1129920,000112992009000019,2009-11,MISSION COMMUNITY BANCORP,8-K,no_items_found,,,,,
1285701,000113626109000387,2009-12,"MMR Information Systems, Inc.",8-K,no_items_found,,,,,
1395695,000139569509000020,2009-10,Maxray Optical Technology Co. Ltd.,8-K/A,no_items_found,,,,,
1058330,000107878209001961,2009-12,"Mod Hospitality, Inc.",8-K,no_items_found,,,,,
1119643,000114420409066351,2009-12,NUTRA PHARMA CORP,8-K,no_items_found,,,,,
1411879,000114037709000152,2009-12,"North Horizon, Inc.",8-K/A,no_items_found,,,,,
73605,000007360509000019,2009-10,OAKRIDGE HOLDINGS INC,8-K,no_items_found,,,,,
73605,000007360509000022,2009-11,OAKRIDGE HOLDINGS INC,8-K/A,no_items_found,,,,,
1385596,000138559609000010,2009-10,"Opencell Biodmed, Inc.",8-K/A,no_items_found,,,,,
1397016,000114420409053475,2009-10,Optex Systems Holdings Inc,8-K/A,no_items_found,,,,,
1003961,000090965409000872,2009-10,PATAPSCO BANCORP INC,8-K,no_items_found,,,,,
1202507,000101968709003501,2009-10,PPOL INC,8-K,no_items_found,,,,,
1202507,000101968709003742,2009-10,PPOL INC,8-K/A,no_items_found,,,,,
1380713,000138071309000022,2009-10,Pana-Minerales S.A.,8-K/A,no_items_found,,,,,
1380713,000138071309000026,2009-10,Pana-Minerales S.A.,8-K/A,no_items_found,,,,,
1313605,000120445909002101,2009-11,RANCHO SANTA MONICA DEVELOPMENTS INC.,8-K,no_items_found,,,,,
1451775,000121465909003023,2009-12,ROYAL STYLE DESIGN INC.,8-K,no_items_found,,,,,
1375554,000135007109000217,2009-10,Reshoot & Edit,8-K/A,no_items_found,,,,,
1106213,000119983509000627,2009-10,SEAFARER EXPLORATION CORP,8-K,no_items_found,,,,,
1443388,000116552709000970,2009-12,SILVER BAY RESOURCES INC.,8-K,no_items_found,,,,,
714284,000114420409055591,2009-10,SORL Auto Parts Inc,8-K/A,no_items_found,,,,,
1301874,000143774909001451,2009-10,SWINGING PIG PRODUCTIONS INC,8-K/A,no_items_found,,,,,
1413507,000100487809000280,2009-12,SYNERGY RESOURCES CORP,8-K,no_items_found,,,,,
1419122,000145165309000007,2009-10,"Silverton Adventures, Inc.",8-K,no_items_found,,,,,
1390016,000094583609000043,2009-10,Skyview Development Corp.,8-K,no_items_found,,,,,
1390028,000094583609000044,2009-10,Skyview Holdings Corp.,8-K,no_items_found,,,,,
1077915,000118811209002148,2009-10,"TACTICAL AIR DEFENSE SERVICES, INC.",8-K,no_items_found,,,,,
1397795,000109230609000451,2009-10,"TECHS LOANSTAR, INC.",8-K/A,no_items_found,,,,,
1415684,000141568409000001,2009-10,Tone in Twenty,8-K/A,no_items_found,,,,,
1386018,000139390509000490,2009-11,"UTEC, INC.",8-K,no_items_found,,,,,
747605,000129993309003972,2009-10,VERAMARK TECHNOLOGIES INC,8-K,no_items_found,,,,,
1424640,000114420409052407,2009-10,WindTamer Corp,8-K/A,no_items_found,,,,,
1085129,000122752809000140,2009-10,"ZEALOUS, INC.",8-K/A,no_items_found,,,,,
822708,000113626109000301,2009-10,ZOOM TECHNOLOGIES INC,8-K/A,no_items_found,,,,,
1449574,000122752809000134,2009-10,"eCrypt Technologies, Inc.",8-K,no_items_found,,,,,
933425,000093342510000007,2010-02,ACCREDITED BUSINESS CONSOLIDATORS CORP.,8-K,no_items_found,,,,,
1388132,000107997310000233,2010-02,"ACROSS AMERICA REAL ESTATE EXCHANGE, INC.",8-K,no_items_found,,,,,
1388132,000107997310000250,2010-03,"ACROSS AMERICA REAL ESTATE EXCHANGE, INC.",8-K/A,no_items_found,,,,,
927454,000114420410002912,2010-01,"Allied Security Innovations, Inc.",8-K,no_items_found,,,,,
927454,000114420410004721,2010-02,"Allied Security Innovations, Inc.",8-K/A,no_items_found,,,,,
1441649,000144164910000004,2010-03,"American Smooth Wave Ventures, Inc.",8-K,no_items_found,,,,,
1441649,000144164910000002,2010-02,"American Smooth Wave Ventures, Inc.",8-K/A,no_items_found,,,,,
1307969,000118518510000072,2010-02,"B Green Innovations, Inc.",8-K,no_items_found,,,,,
1079282,000082357910000006,2010-01,"Bio-Matrix Scientific Group, Inc.",8-K/A,no_items_found,,,,,
1442236,000146992810000021,2010-02,"BlueStar Financial Group, Inc.",8-K,no_items_found,,,,,
1442236,000146992810000029,2010-03,"BlueStar Financial Group, Inc.",8-K/A,no_items_found,,,,,
1440280,000107878210000349,2010-02,"Book Merge Technology, Inc.",8-K,no_items_found,,,,,
1337182,000134787010000003,2010-02,Breezer Ventures Inc.,8-K,no_items_found,,,,,
1337182,000134787010000004,2010-02,Breezer Ventures Inc.,8-K,no_items_found,,,,,
16160,000114420410000832,2010-01,CAL MAINE FOODS INC,8-K,no_items_found,,,,,
1426874,000142687410000005,2010-03,"CFO CONSULTANTS, INC.",8-K,no_items_found,,,,,
1426874,000142687410000003,2010-02,"CFO CONSULTANTS, INC.",8-K/A,no_items_found,,,,,
1015155,000101515510000002,2010-01,CHARLES & COLVARD LTD,8-K,no_items_found,,,,,
787251,000121465910000330,2010-02,CHINA NORTH EAST PETROLEUM HOLDINGS LTD,8-K,no_items_found,,,,,
721693,000114420410013701,2010-03,CHINA RECYCLING ENERGY CORP,8-K/A,no_items_found,,,,,
721693,000114420410014048,2010-03,CHINA RECYCLING ENERGY CORP,8-K/A,no_items_found,,,,,
948426,000101376210000032,2010-01,COATES INTERNATIONAL LTD \DE\,8-K,no_items_found,,,,,
23503,000093041310000411,2010-01,CONOLOG CORP,8-K,no_items_found,,,,,
1443863,000146992810000004,2010-01,Cetrone Energy CO,8-K/A,no_items_found,,,,,
1375494,000141580310000001,2010-01,China Shuangji Cement Ltd.,8-K,no_items_found,,,,,
1333491,000090914310000002,2010-02,China Voice Holding Corp.,8-K,no_items_found,,,,,
1367859,000104216710000105,2010-03,Citizens Community Bancorp Inc.,8-K,no_items_found,,,,,
1141263,000114420410001153,2010-01,"EV Innovations, Inc.",8-K,no_items_found,,,,,
1141263,000114420410002563,2010-01,"EV Innovations, Inc.",8-K/A,no_items_found,,,,,
1425205,000116552710000175,2010-03,FREIGHT MANAGEMENT CORP,8-K,no_items_found,,,,,
1083383,000122752810000023,2010-02,GENESIS CAPITAL CORP OF NEVADA,8-K,no_items_found,,,,,
1083383,000122752810000043,2010-02,GENESIS CAPITAL CORP OF NEVADA,8-K/A,no_items_found,,,,,
1084983,000090901210000204,2010-03,GREM USA,8-K/A,no_items_found,,,,,
1430872,000116552710000091,2010-02,Green Star Mining Corp.,8-K,no_items_found,,,,,
1229195,000129993310000690,2010-02,"Horne International, Inc.",8-K,no_items_found,,,,,
1035422,000107997310000273,2010-03,INDUSTRIAL MINERALS INC,8-K,no_items_found,,,,,
1105064,000118518510000074,2010-02,"IVOICE, INC /NJ",8-K,no_items_found,,,,,
818806,000081880610000002,2010-02,KNICKERBOCKER CAPITAL CORP,8-K/A,no_items_found,,,,,
1439237,000143923710000005,2010-01,"Life Nutrition Products, Inc",8-K,no_items_found,,,,,
1439237,000143923710000009,2010-02,"Life Nutrition Products, Inc",8-K/A,no_items_found,,,,,
1439237,000143923710000010,2010-02,"Life Nutrition Products, Inc",8-K/A,no_items_found,,,,,
1426703,000142670310000004,2010-03,"MATCHES, INC.",8-K,no_items_found,,,,,
1426703,000142670310000002,2010-02,"MATCHES, INC.",8-K/A,no_items_found,,,,,
910329,000114420410003628,2010-01,MEDIFAST INC,8-K,no_items_found,,,,,
1407591,000116552710000172,2010-03,Masterbeat Corp,8-K,no_items_found,,,,,
1407591,000116552710000192,2010-03,Masterbeat Corp,8-K/A,no_items_found,,,,,
1347870,000134787010000005,2010-02,Monza Ventures Inc.,8-K,no_items_found,,,,,
1104194,000101968710000138,2010-01,NOBLE CONSOLIDATED INDUSTRIES CORP,8-K,no_items_found,,,,,
1392694,000114420410011454,2010-03,"NORTH AMERICAN ENERGY RESOURCES, INC.",8-K,no_items_found,,,,,
788816,000104746910002556,2010-03,OGLETHORPE POWER CORP,8-K/A,no_items_found,,,,,
1070799,000107878210000322,2010-02,"OPTIMIZED TRANSPORTATION MANAGEMENT, INC.",8-K,no_items_found,,,,,
1448569,000107878210000560,2010-03,"PB PROPERTIES, INC.",8-K/A,no_items_found,,,,,
1424328,000107878210000027,2010-01,PORFAVOR CORP,8-K,no_items_found,,,,,
1424328,000107878210000230,2010-02,PORFAVOR CORP,8-K,no_items_found,,,,,
1424328,000107878210000033,2010-01,PORFAVOR CORP,8-K/A,no_items_found,,,,,
936446,000112178110000037,2010-01,"Precision Aerospace Components, Inc.",8-K,no_items_found,,,,,
1438035,000107878210000120,2010-01,"Rangeford Resources, Inc.",8-K,no_items_found,,,,,
1438035,000107878210000218,2010-02,"Rangeford Resources, Inc.",8-K/A,no_items_found,,,,,
1413507,000100487810000001,2010-01,SYNERGY RESOURCES CORP,8-K,no_items_found,,,,,
1230524,000114420410001156,2010-01,"Superlattice Power, Inc.",8-K,no_items_found,,,,,
1161135,000116552710000248,2010-03,USA Uranium Corp.,8-K,no_items_found,,,,,
1390705,000101041210000055,2010-03,"Uplift Nutrition, Inc.",8-K,no_items_found,,,,,
1013453,000122752810000060,2010-03,"VALCOM, INC",8-K/A,no_items_found,,,,,
1442101,000144210110000004,2010-02,"WESTERN LUCRATIVE ENTERPRISES, INC.",8-K,no_items_found,,,,,
1328769,000121390010000997,2010-03,"Wolf Resources, Inc.",8-K,no_items_found,,,,,
1076462,000101738610000031,2010-04,ALPHATRADE COM,8-K,no_items_found,,,,,
1458023,000107878210001446,2010-06,"AMERICAN BUSINESS CHANGE AGENTS, INC.",8-K,no_items_found,,,,,
934543,000093454310000013,2010-04,AMERICAN CHURCH MORTGAGE CO,8-K,no_items_found,,,,,
1405260,000116552710000310,2010-04,"BWI Holdings, Inc.",8-K,no_items_found,,,,,
1442236,000146992810000061,2010-05,"BlueStar Financial Group, Inc.",8-K/A,no_items_found,,,,,
1061169,000106116910000005,2010-05,CEPHUS HOLDING CORP.,8-K,no_items_found,,,,,
1450185,000107878210001285,2010-05,CORPORATE SECURITY CONSULTANTS INC,8-K/A,no_items_found,,,,,
1342958,000117184310000527,2010-04,DIGITAL ALLY INC,8-K,no_items_found,,,,,
1021282,000147763910000127,2010-05,"Darwin Resources, Inc.",8-K/A,no_items_found,,,,,
911441,000106594910000048,2010-04,"ENVIRONMENTAL SERVICE PROFESSIONALS, INC.",8-K,no_items_found,,,,,
911441,000106594910000066,2010-05,"ENVIRONMENTAL SERVICE PROFESSIONALS, INC.",8-K/A,no_items_found,,,,,
1102709,000110270910000003,2010-05,FORMCAP CORP.,8-K,no_items_found,,,,,
1102709,000110270910000005,2010-06,FORMCAP CORP.,8-K/A,no_items_found,,,,,
1331612,000105291810000143,2010-04,"Fresh Harvest Products, Inc.",8-K/A,no_items_found,,,,,
